src_onto,tgt_onto,alignment_method,aligner,encoder,entity1,entity1_short,entity2,entity2_short,relation,measure
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Electrician,https://schema.org/Electrician,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ElectronicsStore,https://schema.org/ElectronicsStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ElementarySchool,https://schema.org/ElementarySchool,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmailMessage,https://schema.org/EmailMessage,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Embassy,https://schema.org/Embassy,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmergencyService,https://schema.org/EmergencyService,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmployeeRole,https://schema.org/EmployeeRole,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmployerAggregateRating,https://schema.org/EmployerAggregateRating,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmployerReview,https://schema.org/EmployerReview,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EmploymentAgency,https://schema.org/EmploymentAgency,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EndorseAction,https://schema.org/EndorseAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EndorsementRating,https://schema.org/EndorsementRating,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Energy,https://schema.org/Energy,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EnergyConsumptionDetails,https://schema.org/EnergyConsumptionDetails,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EnergyEfficiencyEnumeration,https://schema.org/EnergyEfficiencyEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EnergyStarEnergyEfficiencyEnumeration,https://schema.org/EnergyStarEnergyEfficiencyEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EngineSpecification,https://schema.org/EngineSpecification,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EntertainmentBusiness,https://schema.org/EntertainmentBusiness,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EntryPoint,https://schema.org/EntryPoint,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Enumeration,https://schema.org/Enumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Episode,https://schema.org/Episode,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Error,https://schema.org/Error,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Event,https://schema.org/Event,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EventAttendanceModeEnumeration,https://schema.org/EventAttendanceModeEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EventReservation,https://schema.org/EventReservation,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EventSeries,https://schema.org/EventSeries,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EventStatusType,https://schema.org/EventStatusType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/EventVenue,https://schema.org/EventVenue,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ExchangeRateSpecification,https://schema.org/ExchangeRateSpecification,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ExerciseAction,https://schema.org/ExerciseAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ExerciseGym,https://schema.org/ExerciseGym,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ExercisePlan,https://schema.org/ExercisePlan,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/ExhibitionEvent,https://schema.org/ExhibitionEvent,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FAQPage,https://schema.org/FAQPage,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FMRadioChannel,https://schema.org/FMRadioChannel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FastFoodRestaurant,https://schema.org/FastFoodRestaurant,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Festival,https://schema.org/Festival,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FilmAction,https://schema.org/FilmAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FinancialIncentive,https://schema.org/FinancialIncentive,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FinancialProduct,https://schema.org/FinancialProduct,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FinancialService,https://schema.org/FinancialService,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FindAction,https://schema.org/FindAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FireStation,https://schema.org/FireStation,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Flight,https://schema.org/Flight,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FlightReservation,https://schema.org/FlightReservation,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Float,https://schema.org/Float,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FloorPlan,https://schema.org/FloorPlan,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Florist,https://schema.org/Florist,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FollowAction,https://schema.org/FollowAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FoodEstablishment,https://schema.org/FoodEstablishment,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FoodEstablishmentReservation,https://schema.org/FoodEstablishmentReservation,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FoodEvent,https://schema.org/FoodEvent,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FoodService,https://schema.org/FoodService,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FulfillmentTypeEnumeration,https://schema.org/FulfillmentTypeEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FundingAgency,https://schema.org/FundingAgency,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FundingScheme,https://schema.org/FundingScheme,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/FurnitureStore,https://schema.org/FurnitureStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Game,https://schema.org/Game,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GameAvailabilityEnumeration,https://schema.org/GameAvailabilityEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GamePlayMode,https://schema.org/GamePlayMode,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GameServer,https://schema.org/GameServer,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GameServerStatus,https://schema.org/GameServerStatus,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GardenStore,https://schema.org/GardenStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GasStation,https://schema.org/GasStation,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GatedResidenceCommunity,https://schema.org/GatedResidenceCommunity,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GenderType,https://schema.org/GenderType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Gene,https://schema.org/Gene,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GeneralContractor,https://schema.org/GeneralContractor,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GeoCircle,https://schema.org/GeoCircle,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GeoCoordinates,https://schema.org/GeoCoordinates,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GeoShape,https://schema.org/GeoShape,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GeospatialGeometry,https://schema.org/GeospatialGeometry,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GiveAction,https://schema.org/GiveAction,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GolfCourse,https://schema.org/GolfCourse,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentBenefitsType,https://schema.org/GovernmentBenefitsType,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentBuilding,https://schema.org/GovernmentBuilding,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentOffice,https://schema.org/GovernmentOffice,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentOrganization,https://schema.org/GovernmentOrganization,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentPermit,https://schema.org/GovernmentPermit,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GovernmentService,https://schema.org/GovernmentService,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Grant,https://schema.org/Grant,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/GroceryStore,https://schema.org/GroceryStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Guide,https://schema.org/Guide,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HVACBusiness,https://schema.org/HVACBusiness,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Hackathon,https://schema.org/Hackathon,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HairSalon,https://schema.org/HairSalon,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HardwareStore,https://schema.org/HardwareStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthAndBeautyBusiness,https://schema.org/HealthAndBeautyBusiness,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthAspectEnumeration,https://schema.org/HealthAspectEnumeration,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthClub,https://schema.org/HealthClub,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthInsurancePlan,https://schema.org/HealthInsurancePlan,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthPlanCostSharingSpecification,https://schema.org/HealthPlanCostSharingSpecification,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthPlanFormulary,https://schema.org/HealthPlanFormulary,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthPlanNetwork,https://schema.org/HealthPlanNetwork,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HealthTopicContent,https://schema.org/HealthTopicContent,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HighSchool,https://schema.org/HighSchool,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HinduTemple,https://schema.org/HinduTemple,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HobbyShop,https://schema.org/HobbyShop,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HomeAndConstructionBusiness,https://schema.org/HomeAndConstructionBusiness,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HomeGoodsStore,https://schema.org/HomeGoodsStore,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Hospital,https://schema.org/Hospital,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Hostel,https://schema.org/Hostel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/Hotel,https://schema.org/Hotel,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HotelRoom,https://schema.org/HotelRoom,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/House,https://schema.org/House,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HousePainter,https://schema.org/HousePainter,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HowTo,https://schema.org/HowTo,=,1.0
tp-ont,schemaorg,llm,Mistral-7B-v0.3,all-MiniLM-L6-v2,https://w3id.org/tp-ont/ontology#NominalConcept,NominalConcept,https://schema.org/HowToDirection,https://schema.org/HowToDirection,=,1.0
